Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Suma	Valiuta
10105	1007998	Uždaroji akcinė bendrovė "SVETINGUMAS"	16116.04	LTL
10106	1007999	Uždaroji akcinė bendrovė "GINTĖ"	110.15	EUR
10106	1007999	Uždaroji akcinė bendrovė "GINTĖ"	1121.97	LTL
10107	1008000	Uždaroji akcinė bendrovė "SLYDA". Išieškojimas.	4644.26	LTL
10108	1008001	Uždaroji akcinė bendrovė "VISINGA"	2160.00	EUR
10108	1008001	Uždaroji akcinė bendrovė "VISINGA"	14341.77	LTL
10109	0	B.B.	365.30	LTL
10111	1008004	Uždaroji akcinė bendrovė "VILNIAUS KLEVAS"	19680.12	LTL
10114	0	J.K.	67.17	LTL
10116	1008009	Uždaroji akcinė bendrovė "VILNIAUS BAKALĖJA"	137476.72	LTL
10117	0	J.D.	2895.93	LTL
10118	1008011	Uždaroji akcinė bendrovė "RYTERNA"	6978.44	LTL
10119	1008012	UŽDAROJI AKCINĖ BENDROVĖ "AUKŠTA". Išieškojimas.	3481.90	LTL
10120	1008013	Uždaroji akcinė bendrovė "RUVĖJA"	24254.33	LTL
10122	1008015	Uždaroji akcinė bendrovė "HORUS". Išieškojimas.	13090.86	LTL
10125	1008018	Uždaroji akcinė bendrovė "LAVILDA"	842.72	LTL
10126	1008019	Uždaroji akcinė bendrovė "RISTIKA"	6242.60	LTL
10127	1008020	Uždaroji akcinė bendrovė "MUZIKOS FAKTORIUS"	5260.24	LTL
10128	1008021	UAB „DOMUS PROSPERUS “ (S. Kozubovskio įmonė). Išieškojimas.	29481.30	LTL
10128	1008021	UAB „DOMUS PROSPERUS “ (S. Kozubovskio įmonė). Išieškojimas.	1311.62	EUR
10129	0	G.K.	106.15	LTL
10130	1008023	Bendra Lietuvos ir Čekijos įmonė uždaroji akcinė bendrovė "DREMALITA"	17214.16	LTL
10132	1008025	UŽDAROJI AKCINĖ BENDROVĖ "VILTA"	10158.31	LTL
10134	0	P.M.	160.41	LTL
10135	0	M.K.	230.33	LTL
10137	1008030	Uždaroji akcinė bendrovė "Belpharmax"	11151.36	LTL
10138	1008031	443-oji garažų statybos ir eksploatavimo bendrija	4556.16	LTL
10140	1008033	Uždaroji akcinė bendrovė "KAVINUKAS"	4874.28	LTL
10141	1008034	Uždaroji akcinė benrovė "VILNIAUS SIGMOS SANDĖLIŲCENTRAS"	68267.16	LTL
10142	0	Š.B.	640.76	LTL
10143	0	R.P.	3961.01	LTL
10145	0	J.S.	541.77	LTL
10146	0	A.P.	1304.96	LTL
10147	0	J.M.J.	1296.31	LTL
10148	1008041	Sodininkų bendrija "VETERANAS"	1175.40	LTL
10149	0	E.J.	928.76	LTL
10153	0	I.Z.	272.00	LTL
10155	0	V.S.	2914.77	LTL
10156	0	G.M.	2984.25	LTL
10157	0	A.L.	3568.52	LTL
10158	0	L.U.	8096.32	LTL
10159	1008052	Uždaroji akcinė bendrovė "ARLANGA wood"	11649.58	LTL
10160	1008053	UAB "AAA Cathedral Square Hotel"	62398.95	LTL
10161	1008054	UAB "Vectrum"	2396.08	LTL
10163	0	I.M.	111.60	LTL
10164	0	L.J.M.	133.78	LTL
10165	0	M.J.M.	67.12	LTL
10166	1008059	529-oji garažų statybos ir eksploatavimo bendrija	1141.56	LTL
10167	1008060	Uždaroji akcinė bendrovė "VIRINESA"	10760.00	LTL
10168	1008061	UAB ''TERMOIZOLA N''	15349.75	LTL
10170	0	V.S.	1388.78	LTL
10171	1008064	Akcinė bendrovė "SPARTA"	41834.00	LTL
10172	0	A.K.	5280.51	LTL
10173	1008066	Uždaroji akcinė bendrovė "AD REM"	178140.39	LTL
10174	1008067	Uždaroji akcinė bendrovė "WAVIN BALTIC"	33091.85	LTL
10175	1008068	Uždaroji akcinė bendrovė "VARNALĖŠA"	1858.62	LTL
10177	0	V.K.	214.55	LTL
10178	1008071	460-oji garažų staybos ir ekploatavimo bendrija	2106.72	LTL
10179	0	M.G.	177.91	LTL
10180	0	R.K.	23432.13	LTL
10181	1008074	UAB "ISKADA" ("Vestkama")	23068.65	LTL
10182	1008075	UŽDAROJI AKCINĖ BENDROVĖ "INTERVILŽA"	7630.00	LTL
10183	0	G.G.	510.00	EUR
10183	0	G.G.	9600.00	LTL
10184	1008077	Uždaroji akcinė bendrovė "SETA„	24796.48	LTL
10185	0	R.P.	664.77	LTL
10189	0	Z.B.	1999.28	LTL
10190	1008083	Uždaroji akcinė bendrovė "SKUBA"	186124.12	LTL
10191	1008084	Uždaroji akcinė bendrovė "STIRENAS"	420.69	LTL
10192	1008085	UAB "Dekorvila"	270.87	LTL
10194	1008087	Uždaroji akcinė bendrovė "KOMPARSA"	609.48	LTL
10195	1008088	AB "Elektros kapitalas"	3392.36	LTL
10196	1008089	Uždaroji akcinė bendrovė "NERINGOS VIEŠBUTIS"	32724.27	LTL
10199	1008092	UAB "TIKURAS"	1690.18	LTL
10201	1008094	Uždaroji akcinė bendrovė "PALIŪTIS"	39178.64	LTL
10202	1008095	Uždaroji akcinė bendrovė "SUNVILA"	14193.24	LTL
10203	1008096	509-oji garažų statybos ir eksploatavimo bendrija	125.85	EUR
10203	1008096	509-oji garažų statybos ir eksploatavimo bendrija	1303.59	LTL
10204	0	E.A.	178.52	LTL
10207	1008100	UAB "TENISO PASAULIS"	13735.24	LTL
10209	1008102	608-oji garažų statybos ir eksploatavimo bendrija	186.50	EUR
10209	1008102	608-oji garažų statybos ir eksploatavimo bendrija	1931.46	LTL
10211	1008104	533-oji garažų statybos ir eksploatavimo bendrija	1055.82	LTL
10212	0	J.S.	1725.07	EUR
10212	0	J.S.	23352.66	LTL
10213	1008106	Uždaroji akcinė bendrovė "FORUMAS"	30071.67	LTL
10214	0	M.G.	167.88	LTL
10215	0	A.G.	1474.89	LTL
10216	0	I.V.	1474.84	LTL
10217	1008110	M. Kukuraičio įmonė "Optika ir rega"	5299.52	LTL
10218	1008111	Uždaroji akcinė bendrovė "EILORITA"	371.50	LTL
10220	1008113	Uždaroji akcinė bendrovė "EMNIDA"	2530.48	LTL
10221	1008114	467-oji garažų statybos ir eksploatavimo bendrija	1533.12	LTL
10222	1008115	M.Michejevo įmonė "Alia"	2612.00	LTL
10224	1008117	UAB "TRANSEURINA IR KO"	80856.55	LTL
10225	1008118	Uždaroji akcinė bendrovė "CHONAS"	843.48	LTL
10226	0	A.D.	1329.15	LTL
10228	1008121	Uždaroji akcinė bendrovė "ŠLIFAS"	843.48	LTL
10229	1008122	UAB "Virjoksta"	3053.16	LTL
10230	1008123	UAB „FORUM CINEMAS“	129565.92	LTL
10231	0	T.V.	1600.00	LTL
10232	1008125	Uždaroji akcinė bendrovė Mokslinė - gamybinė firma"TECHNOLOGINIAI LAZERIAI"	15039.37	LTL
10233	1008126	Uždaroji akcinė bendrovė "POLITECA" (iš Lietuvos ir Vokietijos įmonė uždaroji akcinė bendrovė "POLITECA" BĮ93-636)	40515.57	LTL
10234	1008127	Uždaroji gamybinė-komercinė akcinė bendrovė "ALPAAL"	1037.35	LTL
10235	1008128	Uždaroji akcinė bendrovė "PORTITOR"	68432.36	LTL
10236	1008129	Uždaroji akcinė bendrovė "SĄMPROJEKTAS"	617.92	LTL
10237	1008130	Uždaroji akcinė bendrovė "VILNIAUS MIESTPROJEKTAS"	6261.79	LTL
10238	1008131	Uždaroji akcinė bendrovė "EKOPROJEKTAS"	8788.40	LTL
10239	1008132	Uždaroji akcinė bendrovė "URBANISTIKOS KONSULTACIJOS"	2723.49	LTL
10240	1008133	Uždaroji akcinė bendrovė "VILTEKTA"	3936.48	LTL
10241	1008134	Uždaroji akcinė bendrovė "PASTATAS"	.02	LTL
10242	1008135	Uždaroji akcinė bendrovė "URBANISTIKA"	4348.45	LTL
10243	0	D.M.	388.48	LTL
10244	0	G.O.	388.57	LTL
10245	0	E.K.	334.68	LTL
10246	0	I.K.	982.43	LTL
10247	1008140	Uždaroji akcinė bendrovė "KOLIZ"	4035.18	LTL
10248	1008141	Uždaroji akcinė bendrovė "LIFODAS"	12388.11	LTL
10249	1008142	Individuali įmonė "Liblanka"	707.96	LTL
10250	0	R.M.	60.00	EUR
10250	0	R.M.	98.33	LTL
10251	0	L.D.	682.56	LTL
10252	0	S.D.D.	145.92	LTL
10253	0	E.J.	29677.01	LTL
10254	0	D.J.	23469.18	LTL
10254	0	D.J.	1700.00	EUR
10255	1008148	UAB „BALTIC TRAIN SERVICE“	1610.80	LTL
10257	1008150	Uždaroji akcinė bendrovė "VIMEGA"	924.75	LTL
10258	0	A.P.	97.01	LTL
10259	0	K.L.	133.75	LTL
10260	0	D.K.	19.06	LTL
10262	0	S.I.	17.08	EUR
10262	0	S.I.	158.06	LTL
10264	0	M.Z.	19.89	LTL
10265	0	E.S.	107.00	LTL
10266	0	V.N.	82.78	LTL
10268	1008161	UAB "Orakulas"	3811.04	LTL
10269	1008162	UAB ''Kamitra'' ir ko	4922.22	LTL
10270	1008163	Bendra Lietuvos ir Vokietijos įmonė uždaroji akcinė bendrovė "ELVORA". Išieškojimas. Bankrotas 2012-05-21. Likvidavimas 2013-03-08.	832.95	LTL
10271	1008164	Uždaroji akcinė bendrovė "SCHINDLER-LIFTAS"	7789.16	LTL
10273	0	I.P.	3153.74	LTL
10274	0	G.P.	3704.61	LTL
10275	1008168	370-oji garažų statybos ir eksploatavimo bendrija	3291.88	LTL
10276	0	A.B.	160.33	EUR
10276	0	A.B.	2181.05	LTL
10277	1008170	Uždaroji akcinė bendrovė "VILGA"	10724.42	LTL
10278	1008171	UAB „SERVEKA ENERGY“	9421.25	LTL
10279	1008172	I.Razumčik įmonė "HIDRASTA"	419.12	LTL
10280	0	R.M.	1570.66	LTL
10281	1008174	Uždaroji akcinė bendrovė "TIEKSTA"	14941.50	LTL
10282	0	I.A.	324.86	LTL
10284	1008177	Uždaroji akcinė bendrovė "Domingos prekyba"	4216.28	LTL
10285	1008178	Uždaroji akcinė bendrovė "REMMONTAŽAS"	5625.52	LTL
10286	1008179	UŽDAROJI AKCINĖ BENDROVĖ "OSCILOGRAFIJOS CENTRAS"	508.86	LTL
10287	1008180	UAB "Fakto" autocentras	21240.00	LTL
10288	1008181	Uždaroji akcinė bendrovė Jungtinės architektų dirbtuvės	10708.74	LTL
10289	1008182	649-oji garažų statybos ir eksploatavimo bendrija"VOKĖ"	1020.28	LTL
10290	1008183	Uždaroji akcinė bendrovė "GUAVA"	3624.76	LTL
10291	1008184	UAB "VERSOLA". Išieškojimas.	20584.33	LTL
10292	1008185	UAB "Vejolita"	5412.26	LTL
10293	1008186	Uždaroji akcinė bendrovė "POLAKSAS"	6330.18	LTL
10294	0	O.A.	199.59	LTL
10296	0	R.P.	1053.24	LTL
10298	1008191	Uždaroji akcinė bendrovė "VILNIAUS KONTŪRAS"	10713.73	LTL
10299	1008192	UŽDAROJI AKCINĖ BENDROVĖ "AIDORA" (iš AB93-1156 Akcinė bendrovė "AIDORA")	81299.12	LTL
10299	1008192	UŽDAROJI AKCINĖ BENDROVĖ "AIDORA" (iš AB93-1156 Akcinė bendrovė "AIDORA")	4410.00	EUR
10300	0	S.G.	3185.85	LTL
10301	0	J.K.	1008.09	EUR
10302	0	E.Ž.	1245.23	LTL
10305	0	I.J.	947.46	LTL
10307	1008200	Lietuvos ir Vokietijos uždaroji akcinė bendrovė "KREISEL VILNIUS"	74.36	EUR
10307	1008200	Lietuvos ir Vokietijos uždaroji akcinė bendrovė "KREISEL VILNIUS"	662.43	LTL
10308	0	A.Z.	1082.98	LTL
10310	1008203	450-oji garažų statybos ir eksploatavimo bendrija	1041.56	LTL
10311	0	G.P.	2437.72	LTL
10312	1008205	Lietuvos ir Kazachstano uždaroji akcinė bendrovė "KAZAMETA". Išieškojimas.	8998.64	LTL
10313	1008206	Uždaroji akcinė bendrovė "CEMEKA"	9790.24	LTL
10314	1008207	331-oji garažų statybos ir ekploatavimo bendrija	1972.84	LTL
10315	1008208	Uždaroji akcinė bendrovė "Torlina"	954.75	LTL
10317	1008210	Uždaroji akcinė bendrovė "SIGENA"	10468.52	LTL
10318	1008211	UAB „ELEKTROS TINKLO PASLAUGOS“	49768.08	LTL
10320	1008213	UAB "GAELITĖ"	9226.00	LTL
10321	0	A.M.	1027.89	LTL
10322	1008215	UAB „Liudvinavo autocentras"	28736.63	LTL
10323	1008216	UAB "RYTRA"	16356.14	LTL
10324	0	T.A.	311.00	EUR
10324	0	T.A.	870.74	LTL
10325	1008218	Uždaroji akcinė bendrovė "BALDŽIO ŠILAS"	4114.27	EUR
10325	1008218	Uždaroji akcinė bendrovė "BALDŽIO ŠILAS"	47562.62	LTL
10326	1008219	UAB "TIKSLIOSIOS MECHANIKOS TECHNOLOGIJOS"	16834.05	LTL
10327	1008220	Uždaroji akcinė bendrovė "YGLĖ"	4761.34	LTL
10328	1008221	Uždaroji akcinė bendrovė "AMALVA" (buvusi "YGLĖS"SANTECHNINĖS MEDŽIAGOS)	29749.65	LTL
10330	1008223	524-oji garažų statybos ir eksploatavimo bendrija	584.82	LTL
10330	1008223	524-oji garažų statybos ir eksploatavimo bendrija	276.53	EUR
10331	1008224	299-oji gyvenamojo namo statybos bendrija	2122.86	LTL
10332	1008225	UAB "Elmereka"	10166.00	LTL
10333	0	V.K.	423.48	EUR
10334	0	M.V...I.	1810.53	EUR
10335	0	V.Š.	571.87	LTL
10337	0	J.S.	332.89	LTL
10338	0	A.S.	248.94	LTL
10339	1008232	Uždaroji akcinė bendrovė "BIOCENTRAS"	21040.56	LTL
10341	1008234	Sodininkų bendrija "VERKIAI"	865.26	LTL
10342	1008235	Uždaroji akcinė bendrovė "PILIAKALNIS"	23567.64	LTL
10343	1008236	Akcinė bendrovė "MORENA". Išieškojimas.	50570.29	LTL
10344	1008237	Uždaroji akcinė bendrovė "MŪRAS"	9838.24	LTL
10345	1008238	Uždaroji akcinė bendrovė "NAUJOJI VILNIA"	570.60	LTL
10346	0	E.K.	1245.57	LTL
10347	1008240	Uždaroji akcinė bendrovė "VEGESTA"	5576.60	LTL
10348	1008241	Uždaroji akcinė bendrovė "VALMO". Išieškojimas.	2340.00	EUR
10348	1008241	Uždaroji akcinė bendrovė "VALMO". Išieškojimas.	64220.61	LTL
10349	0	S.G.	276.86	LTL
10350	1008243	Akcinė bendrovė "DVARČIONIŲ KER AMIKA".šieškojimas. RESTRŪKTŪRIZAIJA. 2015-07-23 restr. nutraukta	69453.47	LTL
10351	1008244	VIEŠOJI ĮSTAIGA MENŲ SPAUSTUVĖ	5820.10	LTL
10352	1008245	Akcinė bendrovė "VILNIAUS CENTRINĖ UNIVERSALINĖ PARDUOTUVĖ"	75399.68	LTL
10353	1008246	652-OJI GARAŽŲ STATYBOS IR EKSPLOATAVIMO BENDRIJA	1406.80	LTL
10354	1008247	VILNIAUS MOTERŲ KLUBAS "DEVYNDARBĖ"	560.00	LTL
10355	1008248	UAB ''VIREMKESTA''	2597.43	EUR
10355	1008248	UAB ''VIREMKESTA''	7308.92	LTL
10357	0	V.P.	378.81	LTL
10358	1008251	Uždaroji akcinė bendrovė "UŽEIKITE"	3381.84	LTL
10359	0	I.J.	222.84	LTL
10361	1008254	UAB „Šventaragio slėnis“	29847.80	LTL
10362	1008255	Uždaroji akcinė bendrovė KORPORACIJA "MATININKAI"	14.30	EUR
10362	1008255	Uždaroji akcinė bendrovė KORPORACIJA "MATININKAI"	1565.49	LTL
10363	1008256	Uždaroji akcinė bendrovė "IGANA"	1423.28	LTL
10365	0	L.N.	200.71	LTL
10366	1008259	UAB "PLAGA"	20352.94	LTL
10368	0	V.B.	432.11	LTL
10369	0	A.E.	5.00	EUR
10369	0	A.E.	14.88	LTL
10370	0	G.F.	272.84	LTL
10373	0	J.S.	222.02	LTL
10374	1008267	Uždaroji akcinė bendrovė "STAPMA"	674.01	LTL
10377	1008270	Uždaroji akcinė bendrovė "LAKAJA"	17311.06	LTL
10378	1008271	UAB „Ukmerges str.126 office centre“	4510.89	EUR
10378	1008271	UAB „Ukmerges str.126 office centre“	62300.76	LTL
10379	1008272	UAB „RESPEKTAS“. Išieškojimas.	16281.67	LTL
10380	1008273	424-oji garažų statybos ir eksploatavimo bendrija	4028.40	LTL
10381	1008274	Uždaroji akcinė bendrovė "Kauno energetikos remontas"	3260.08	LTL
10382	1008275	UAB koncernas "ACHEMOS GRUPĖ"	29826.58	LTL
10382	1008275	UAB koncernas "ACHEMOS GRUPĖ"	3140.57	EUR
10383	1008276	UAB "Centresta"	35197.56	LTL
10384	1008277	UAB "INTF investicija". Bankrotas 2014-05-20	2091.29	EUR
10384	1008277	UAB "INTF investicija". Bankrotas 2014-05-20	43670.87	LTL
10385	1008278	E.Živialo įmonė "DALNITA". Išieškojimas .	311.35	LTL
10387	1008280	UAB „SMĖLIAKALNIS“	1400.50	LTL
10388	1008281	UAB "Kirtimų autoservisas" Bankrotas 2010-09-09. Likvidavimas  2011-03-16. Išregistruota 2014-10-03	3803.96	LTL
10389	0	L.J.K.	8.63	LTL
10390	1008283	Uždaroji akcinė bendrovė "VITVELA"	16470.00	LTL
10391	0	R.R.	341.53	LTL
10392	1008285	UAB agrofirma "SĖKLOS"	269.24	LTL
10394	0	S.B.	5246.72	LTL
10395	1008288	Uždaroji akcinė bendrovė "Okseta"	9085.56	LTL
10396	1008289	638-oji garažų statybos ir eksploatavimo bendrija"VOKĖ" (iš Grigiškių)	1823.20	LTL
10397	1008290	Uždaroji akcinė bendrovė "VALSTINA"	1592.29	LTL
10398	1008291	633-oji garažų statybos ir eksploatavimo bendrija	314.60	LTL
10399	1008292	609-oji garažų statybos ir ekploatavimo bendrija "AUDRA"	434.99	LTL
10402	1008295	Uždaroji akcinė bendrovė "VIKADA" (iš NP91-3 Lietuvos kurčiųjų draugijos Vilniaus įmonė)	10619.00	LTL
10403	1008296	UAB "DALNOJA"	10295.83	LTL
10404	0	V.B.	454.36	LTL
10405	1008298	Uždaroji akcinė bendrovė "Barema"	15038.24	LTL
10406	1008299	Uždaroji akcinė bendrovė "STIEBAS"	30119.81	LTL
10408	1008301	UAB "Seminga"	131.26	EUR
10408	1008301	UAB "Seminga"	5847.56	LTL
10409	1008302	UAB "RACIONALŪS PROJEKTAI"	7228.76	LTL
10410	1008303	P.Andruškevič individuali įmonė	1310.72	LTL
10411	0	D.M.	16.88	LTL
10415	1008308	UAB „JANKVILA“	5607.16	LTL
10416	1008309	Uždaroji akcinė bendrovė "SPORTAS LTU"	261.82	EUR
10416	1008309	Uždaroji akcinė bendrovė "SPORTAS LTU"	1062.66	LTL
10418	1008311	Uždaroji akcinė bendrovė "ŽIRMUVA". Bankrotas 2013-05-14	1007.48	EUR
10418	1008311	Uždaroji akcinė bendrovė "ŽIRMUVA". Bankrotas 2013-05-14	4854.00	LTL
10419	0	A.K.	300.44	LTL
10420	1008313	419-oji garažų statybos ir ekploatavimo bendrija	3009.96	LTL
10421	1008314	Uždaroji akcinė bendrovė "VILŠANSTA"	32450.94	LTL
10422	1008315	Uždaroji akcinė bendrovė "FORTIUS"	2021.30	LTL
10423	1008316	Jokūbausko įmonė "JONAS"	1092.87	LTL
10425	1008318	Uždaroji akcinė bendrovė "Adampolis"	4255.05	LTL
10426	1008319	R.Vėželio individuali įmonė "VILAURA"	798.44	LTL
10427	0	A.A.	4675.18	LTL
10429	1008322	438-oji garažų statybos ir eksploatavimo bendrija	1201.77	LTL
10430	1008323	Uždaroji akcinė bendrovė "TURTO GARANTAS"	77480.72	LTL
10431	0	V.D.I.	500.00	LTL
10432	1008325	Uždaroji akcinė bendrovė "SPINDYS"	11751.50	LTL
10433	1008326	Uždaroji akcinė bendrovė "Valentis"	21093.43	LTL
10434	1008327	Valstybės įmonė "Lietuvos monetų kalykla"	51052.70	LTL
10435	0	J.V.	279.69	LTL
10436	1008329	Uždaroji akcinė bendrovė "SINGLIS"	2443.29	LTL
10437	1008330	617-oji garažų statybos ir eksploatavimo bendrija	1776.72	LTL
10438	0	G.R.	107.69	LTL
10439	0	A.V.	1496.04	LTL
10441	1008334	UŽDAROJI AKCINĖ BENDROVĖ "FABETA"	5893.92	LTL
10444	0	A.D.	270.58	LTL
10445	0	I.J.	15167.21	LTL
10446	1008339	UAB "BALTIC PROPERTY TRUST SECURA"	42744.56	LTL
10448	1008341	Uždaroji akcinė bendrovė "LONDVIL"	7293.88	LTL
10450	1008343	433-oji garažų statybos ir eksploatavimo bendrija	3223.63	LTL
10455	1008348	UAB "AUTOBRAVA".Išieškojimas.	55220.38	LTL
10456	1008349	Uždaroji akcinė bendrovė "STATYBINĖS IR APDAILOS PREKĖS"	10165.80	LTL
10458	1008351	336-oji garažų statybos ir eksploatavimo bendrija	1320.36	LTL
10460	0	G.T.	689.93	LTL
10461	0	R.V.	685.14	LTL
10462	1008355	Akcinė bendrovė "Šiaulių autoservisas"	10150.00	LTL
10463	0	V.L.	162.22	LTL
10464	0	V.J.	2388.24	LTL
10469	1008362	491-oji garažų statybos ir eksploatavimo bendrija	5431.34	LTL
10470	1008363	446-oji garažų statybos ir eksploatavimo bendrija	4682.06	LTL
10471	1008364	330-oji garažų statybos ir eksploatavimo bendrija	934.48	LTL
10472	0	D.B.	431.69	LTL
10473	1008366	Uždaroji akcinė bendrovė "AUTOJA"	1876.53	LTL
10477	1008370	311-oji garažų statybos ir eksploatavimo bendrija	8049.12	LTL
10478	0	B.D.B.	1255.80	LTL
10479	0	I.Š.	791.04	LTL
10480	0	G.Č.	499.76	LTL
10481	0	T.Š.	1718.86	LTL
10482	0	T.D.	2395.41	LTL
10483	0	J.D.	1988.20	LTL
10485	0	V.M.	1578.98	LTL
10486	0	S.K.	609.01	LTL
10487	0	P.A.	2132.64	LTL
10492	0	J.U.	1625.98	LTL
10493	0	R.M.	2974.91	LTL
10495	0	Z.V.	4877.12	LTL
10497	0	G.K.N.	2955.01	EUR
10498	0	G.D.	789.51	LTL
10499	0	T.D.	789.51	LTL
10500	0	A.Ž.	1098.17	LTL
10501	0	R.Ž.	981.60	LTL
10502	0	R.A.	25853.99	LTL
10503	1008396	Uždaroji akcinė bendrovė "ELMOSLITA"	1526.12	LTL
10504	0	N.M.	18757.20	LTL
10505	1008398	557-oji garažų statybos ir eksploatavimo bendrija	2438.36	LTL
10506	1008399	Uždaroji akcinė bendrovė "ŽALVARIS"	29629.52	LTL
10508	1008401	Uždaroji akcinė bendrovė "FATUM INVESTICIJA"	13666.52	LTL
10509	0	V.M.	7422.47	LTL
10510	1008403	UŽDAROJI AKCINĖ BENDROVĖ "GARBETA"	1275.10	LTL
10511	0	J.K.	323.95	LTL
10512	1008405	UAB "Naujamiesčio plėtros centras". Išieškojimas.	15423.87	LTL
10513	0	J.B.	854.84	LTL
10514	1008407	UAB "Vega"	2610.28	LTL
10515	1008408	UAB "Daltonas"	12636.00	LTL
10516	1008409	UAB "Ranga IV investicijos" Bankrotas 2010-12-06	28940.16	LTL
10517	0	J.L.	220.17	LTL
10518	0	E.K.	3391.23	LTL
10520	0	A.M.	13312.83	LTL
10521	0	S.B.	4232.31	LTL
10522	1008415	Uždaroji akcinė bendrovė "Detalita"	1832.33	LTL
10523	1008416	326-oji garažų statybos ir eksploatavimo bendrija	523.64	LTL
10524	0	J.P.	26.38	LTL
10525	1008418	UAB "SK Impex Service Center"	.35	EUR
10525	1008418	UAB "SK Impex Service Center"	24048.98	LTL
10526	1008419	Uždaroji akcinė bendrovė "VIA HANSA VILNIUS"	2629.60	LTL
10527	1008420	Uždaroji akcinė bendrovė "AGRIVITA". Išieškojimas.	2998.84	LTL
10528	1008421	UAB "INROSA"	2937.25	EUR
10528	1008421	UAB "INROSA"	11749.00	LTL
10529	1008422	Uždaroji akcinė bendrovė "Buvis"	8.69	EUR
10529	1008422	Uždaroji akcinė bendrovė "Buvis"	4866.46	LTL
10530	1008423	Uždaroji akcinė bendrovė "VISORIŲ CENTRAS"	63964.00	LTL
10531	1008424	UŽDAROJI AKCINĖ BENDROVĖ "DUTMA"	19800.38	LTL
10532	1008425	UAB "Verslo Investicijos"	19800.24	LTL
10533	1008426	UŽDAROJI AKCINĖ BENDROVĖ "VIRŠULIŠKIŲ BŪSTAS"	647.72	LTL
10535	1008428	UAB "VISANDA"	12180.41	LTL
10536	1008429	Uždaroji akcinė bendrovė "VĖSVILA"	4155.56	LTL
10537	1008430	Uždaroji akcinė bendrovė "SANVENTAS"	6142.23	LTL
10538	1008431	Uždaroji akcinė bendrovė "ARVAKS"	3605.54	LTL
10539	1008432	UAB "ADMITA"	6419.16	LTL
10540	1008433	485-oji garažų statybos ir eksploatavimo bendrija	1262.80	LTL
10542	1008435	Nijolės Urbelionienės įmonė "AUTOFONDAS"	1267.00	LTL
10543	0	V.V.	303.00	EUR
10543	0	V.V.	25718.54	LTL
10546	0	M.V.	726.21	LTL
10547	1008440	Uždaroji akcinė bendrovė "DAIGSTĖ"	4312.92	LTL
10550	0	A.J.	432.25	LTL
10552	0	D.V.	265.79	LTL
10553	0	L.L.	2118.24	LTL
10554	1008447	KŪB Geneba LT Baltijos Investicijos 1	147458.22	LTL
10555	1008448	Uždaroji akcinė bendrovė "KORALINIS RIFAS"	37647.46	LTL
10556	0	G.B.	14833.90	LTL
10557	1008450	UAB "Aušros sprendimai"	5.00	EUR
10557	1008450	UAB "Aušros sprendimai"	4581.00	LTL
10559	0	G.Š.	412.91	LTL
10560	0	D.A.	324.83	LTL
10561	0	S.A.	4105.85	LTL
10562	0	S.Š.	1196.87	LTL
10563	1008456	UAB "Kokybės ženklas"	7957.31	LTL
11405	0	J.S.	1761.58	LTL
11507	0	G.S.	1398.21	LTL
11618	0	R.L.	123.34	EUR
11710	0	E.G.	6.98	EUR
11803	0	V.M.	375.28	LTL
11804	0	V.Š.	195.16	LTL
11838	0	A.G.	500.00	LTL
11929	0	J.S.	987.83	LTL
11939	0	R.Č.	1700.00	LTL
12002	0	I.M.	101.00	LTL
12016	0	G.J.	3907.29	LTL
12039	0	L.M.	6150.83	LTL
12044	0	S.B.	2383.01	LTL
12062	0	K.K.	7381.90	LTL
12071	0	E.B.	1280.25	LTL
12095	0	J.L.	96.82	LTL
12120	0	G.C.	466.00	LTL
12137	0	S.M.	1614.74	LTL
12142	0	P.V.	7331.09	LTL
12143	0	A.Ž.I.	365.60	EUR
12143	0	A.Ž.I.	375.67	LTL
12148	0	K.T.	3057.11	LTL
12150	0	I.A.	7896.80	LTL
12152	0	M.P.	27.50	EUR
12152	0	M.P.	699.92	LTL
12153	0	J.P.	901.64	LTL
12154	0	R.P.	1602.94	LTL
12155	0	K.N.	773.61	LTL
12182	0	E.S.	45.00	LTL
12183	0	Z.M.	9.56	EUR
12183	0	Z.M.	175.00	LTL
12191	0	A.D.	59.51	EUR
12191	0	A.D.	62.77	LTL
12195	0	S.L.	63.29	LTL
12196	0	E.Š.	500.10	LTL
12197	0	J.D.	30139.54	LTL
12198	0	T.U.	414.00	LTL
12199	0	E.U.	414.00	LTL
12213	0	I.M.	74.55	LTL
12214	0	A.K.	199.00	LTL
12215	0	M.K.	1233.23	LTL
12216	0	A.A.V.	484.00	LTL
12217	0	R.V.	247.50	LTL
12219	0	E.K.	56.97	LTL
12221	0	S.M.	1058.55	LTL
12734	1009306	UŽDAROJI AKCINĖ BENDROVĖ "DARSAUTA"	566.19	LTL
12752	1009324	Uždaroji akcinė bendrovė "AKMENSKALDYS". Išieškojimas.	1186.76	LTL
12765	1009337	Uždaroji akcinė bendrovė "BIOK"	4780.00	LTL
12776	1009348	Bendra Lietuvos ir Izraelio įmonė uždaroji akcinė bendrovė "OLIZEI"	9782.68	LTL
12778	1009350	UAB"Macro investment"	1018.98	LTL
12779	1009351	Uždaroji akcine bendrove "Mantija" (iš IP90-667)	112.44	LTL
12810	1009382	D. Jurėno personalinė įmonė	1684.11	LTL
